step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4255.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4256.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4257.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4258.0,[2531],[1840644.2655317502],[5770725.093519619],[0.0]
4259.0,[2533],[1842082.6313288503],[5775234.640656889],[0.0]
4260.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4261.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4262.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4263.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4264.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4265.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4266.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4267.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4268.0,[2535],[1843428.7788305152],[5779455.017420675],[0.0]
4269.0,[2537],[1844977.0844401477],[5784309.275809101],[0.0]
4270.0,[2539],[1846399.3477916198],[5788768.333046217],[0.0]
4271.0,[2539],[1846399.3477916198],[5788768.333046217],[0.0]
4272.0,[2540],[1847234.2675964436],[5791385.837423428],[0.0]
4273.0,[2540],[1847234.2675964436],[5791385.837423428],[0.0]
4274.0,[2541],[1847998.3139043874],[5793781.162792387],[0.0]
4275.0,[2541],[1847998.3139043874],[5793781.162792387],[0.0]
4276.0,[2541],[1847998.3139043874],[5793781.162792387],[0.0]
4277.0,[2541],[1847998.3139043874],[5793781.162792387],[0.0]
4278.0,[2541],[1847998.3139043874],[5793781.162792387],[0.0]
4279.0,[2544],[1850327.6584761553],[5801083.989965095],[0.0]
4280.0,[2547],[1852516.8238692007],[5807947.287924935],[0.0]
4281.0,[2547],[1852516.8238692007],[5807947.287924935],[0.0]
4282.0,[2547],[1852516.8238692007],[5807947.287924935],[0.0]
4283.0,[2547],[1852516.8238692007],[5807947.287924935],[0.0]
4284.0,[2549],[1854002.7195111606],[5812605.8638206655],[0.0]
4285.0,[2551],[1855381.3231530138],[5816928.01835892],[0.0]
4286.0,[2551],[1855381.3231530138],[5816928.01835892],[0.0]
4287.0,[2551],[1855381.3231530138],[5816928.01835892],[0.0]
4288.0,[2551],[1855381.3231530138],[5816928.01835892],[0.0]
4289.0,[2551],[1855381.3231530138],[5816928.01835892],[0.0]
4290.0,[2553],[1856920.1133586944],[5821752.439376259],[0.0]
4291.0,[2555],[1858323.8794541454],[5826153.486449056],[0.0]
4292.0,[2555],[1858323.8794541454],[5826153.486449056],[0.0]
4293.0,[2555],[1858323.8794541454],[5826153.486449056],[0.0]
4294.0,[2555],[1858323.8794541454],[5826153.486449056],[0.0]
